"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2010","214013","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.757144289581871","75510","0.13578461835759","0.179337835899913","9973","1"
"year","2010","214014","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.734616836542091","19460","0.271285225995317","0.369288059435557","2649","1"
"year","2010","214015","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.874186550976139","20150","0.218438974803148","0.249876842144545","2305","1"
"year","2010","214016","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.752276867030965","4130","0.582620770661557","0.774476520806767","549","1"
"year","2010","214017","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.831113225499524","34940","0.182724408058967","0.219855011871751","4204","1"
"year","2010","214018","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.909230637861839","212960","0.0593601082418329","0.0652860844872375","23422","1"
"year","2010","214019","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.531764705882353","9040","0.382707846996979","0.719693960060691","1700","1"
"year","2010","214020","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.709612481127328","14100","0.322033210873832","0.453815595749152","1987","1"
"year","2010","214021","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.764710472920244","97990","0.1184970278793","0.154956721629284","12814","1"
"year","2010","214022","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.85675057208238","37440","0.167584146232264","0.195604358716612","4370","1"
"year","2010","214023","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.758909403177329","35350","0.198191653467436","0.261153245219608","4658","1"
"year","2010","214024","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.718496683861459","19500","0.272991559805356","0.379948252980378","2714","1"
"year","2010","214026","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.831481481481481","8980","0.360195455472959","0.433197207027612","1080","1"
"year","2010","214027","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.920092838196287","27750","0.156132390534661","0.169691996343257","3016","1"
"year","2010","214001","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.925138194261648","351460","0.0426971422190125","0.0461521775707132","37990","1"
"year","2010","214002","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.906852248394004","16940","0.212650309576871","0.23449278529492","1868","1"
"year","2010","214003","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.923200514138817","28730","0.150941054942133","0.163497585443758","3112","1"
"year","2010","214005","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.971332209106239","5760","0.216697380938532","0.223092963362065","593","1"
"year","2010","214006","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.807803934214769","25050","0.223755822713","0.276992737019167","3101","1"
"year","2010","214007","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.828703703703704","3580","0.573233750984087","0.691723409008731","432","1"
"year","2010","214008","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.691916336913511","12240","0.347134046360025","0.501699450989284","1769","1"
"year","2010","214009","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.782344698738907","16750","0.282017048499037","0.360476716917277","2141","1"
"year","2010","214011","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.567752100840336","32430","0.207277289627854","0.365084143803362","5712","1"
"year","2010","214013","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.803451407811081","44230","0.16936985476061","0.210802860153099","5505","1"
"year","2010","214014","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.789399293286219","11170","0.342767832958787","0.434213503703387","1415","1"
"year","2010","214015","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.927209705372617","10700","0.241837040029422","0.260822377751358","1154","1"
"year","2010","214016","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.885245901639344","1620","0.74505875101196","0.841640440957954","183","1"
"year","2010","214017","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.869177804779263","21460","0.214602355777024","0.246902710351105","2469","1"
"year","2010","214018","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.933844746287564","132690","0.0659383009638946","0.0706094896673433","14209","1"
"year","2010","214019","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.558598028477547","5100","0.519674545404996","0.93031933324463","913","1"
"year","2010","214020","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.766597510373444","7390","0.430822054444921","0.561992504039112","964","1"
"year","2010","214021","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.817678100263852","61980","0.140241322643791","0.171511653055814","7580","1"
"year","2010","214022","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.891645569620253","17610","0.221174938261208","0.248052528714302","1975","1"
"year","2010","214023","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.757600657354149","27660","0.224274539599943","0.296032662356975","3651","1"
"year","2010","214024","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.788434414668547","11180","0.342978726034956","0.435012373450419","1418","1"
"year","2010","214026","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.875","4900","0.441941738241592","0.505076272276105","560","1"
"year","2010","214027","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.963776722090261","16230","0.143982943135712","0.149394501688564","1684","1"
"year","2010","214001","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.917051563963092","871630","0.0282899234370119","0.0308487816265809","95047","1"
"year","2010","214002","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.887235996326905","48310","0.1355519839011","0.152780077073378","5445","1"
"year","2010","214003","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.873827989350619","75490","0.112969901645813","0.129281624098315","8639","1"
"year","2010","214005","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.941081081081081","17410","0.173123108692715","0.183961947778014","1850","1"
"year","2010","214006","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.750060139523695","62360","0.150162259533758","0.200200292778009","8314","1"
"year","2010","214007","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.733416770963705","11720","0.349786821394224","0.4769277650068","1598","1"
"year","2010","214008","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.657394436661997","32850","0.212302712480567","0.322945709061003","4997","1"
"year","2010","214009","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.762437027707809","48430","0.168863629756803","0.221478789224699","6352","1"
"year","2010","214011","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.541112378056506","85420","0.125418284662228","0.231778628152414","15786","1"
"year","2010","214013","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.773614162036439","119740","0.10637251123758","0.137500728990752","15478","1"
"year","2010","214014","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.75369094488189","30630","0.213727294509936","0.283574183770284","4064","1"
"year","2010","214015","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.891876264816421","30850","0.166969652098932","0.187211677993583","3459","1"
"year","2010","214016","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.78551912568306","5750","0.479752367915719","0.610745623155315","732","1"
"year","2010","214017","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.845197062790349","56400","0.140025788038801","0.165672355245199","6673","1"
"year","2010","214018","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.9185246206585","345650","0.044594953647831","0.048550635056315","37631","1"
"year","2010","214019","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.541140451588213","14140","0.30826568381678","0.569659286996638","2613","1"
"year","2010","214020","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.728227719417147","21490","0.258971264667137","0.355618521187865","2951","1"
"year","2010","214021","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.784397371776013","159970","0.0910634044866641","0.116093459467464","20394","1"
"year","2010","214022","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.867612293144208","55050","0.134546022972644","0.155076206314519","6345","1"
"year","2010","214023","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.758334336261885","63010","0.148512652755308","0.195840601768585","8309","1"
"year","2010","214024","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.742497579864472","30680","0.215108723134615","0.289709662318197","4132","1"
"year","2010","214026","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.846341463414634","13880","0.281597783042619","0.332723605324132","1640","1"
"year","2010","214027","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.935744680851064","43980","0.113105649265391","0.120872340051691","4700","1"
"year","2010","country","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.823381385483697","229040","0.0723042147372151","0.0878137592274324","27817","1"
"year","2010","country","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.826878194548455","1137280","0.0322614382493148","0.0390159499452422","137539","1"
"year","2010","country","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.863596394812047","235710","0.0656953667131844","0.076071839933378","27294","1"
"year","2010","country","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.863207547169811","624030","0.040415091178427","0.0468196684689974","72292","1"
"year","2010","country","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.843298071165466","464750","0.0489675729361146","0.0580667436704079","55111","1"
